,id,name,type,damage_type,attack,raw,affinity,total_slots,base_durability,max_durability,elements,element_damage,element_hidden
894,895,Kadachi Pillar 2,insect-glaive,sever,527,170,10,1,300.0,350.0,thunder,210,No
895,896,Kadachi Pillar 3,insect-glaive,sever,558,180,10,1,350.0,400.0,thunder,240,No
896,897,Garon Rod 1,insect-glaive,sever,403,130,10,0,250.0,300.0,None,0,No
897,898,Garon Rod 2,insect-glaive,sever,434,140,10,0,300.0,350.0,fire,90,Yes
898,899,Temptation's Trident,insect-glaive,sever,465,150,20,1,300.0,350.0,fire,120,Yes
899,900,Vice,insect-glaive,sever,496,160,20,1,400.0,400.0,fire,150,Yes
900,901,Dragonbone Glaive 1,insect-glaive,sever,310,100,0,0,250.0,300.0,dragon,300,No
901,902,Dragonbone Glaive 2,insect-glaive,sever,341,110,0,0,250.0,300.0,dragon,330,No
902,903,Dragonbone Glaive 3,insect-glaive,sever,496,160,0,2,350.0,400.0,dragon,390,No
903,904,Indigo Flash,insect-glaive,sever,341,110,0,0,250.0,300.0,thunder,300,No
904,905,Azure Bolt,insect-glaive,sever,434,140,0,0,350.0,400.0,thunder,330,No
905,906,Verdant Levin,insect-glaive,sever,496,160,0,0,350.0,400.0,thunder,390,No
906,907,Blacksteel Glaive 1,insect-glaive,sever,310,100,0,0,300.0,350.0,dragon,60,No
907,908,Blacksteel Glaive 2,insect-glaive,sever,341,110,0,0,300.0,350.0,dragon,90,No
908,909,Daora's Entom,insect-glaive,sever,527,170,10,1,350.0,400.0,ice,150,No
909,910,Daora's Tethidine,insect-glaive,sever,558,180,10,1,350.0,400.0,ice,180,No
910,911,Xeno Shmaena,insect-glaive,sever,558,180,15,2,350.0,400.0,dragon,120,No
911,912,Chain Blitz 1,light-bowgun,projectile,130,100,0,0,,,None,0,No
912,913,Chain Blitz 2,light-bowgun,projectile,143,110,0,0,,,None,0,No
913,914,Chain Blitz 3,light-bowgun,projectile,156,120,0,0,,,None,0,No
914,915,High Chain Blitz 1,light-bowgun,projectile,169,130,0,0,,,None,0,No
915,916,High Chain Blitz 2,light-bowgun,projectile,182,140,0,0,,,None,0,No
916,917,High Chain Blitz 3,light-bowgun,projectile,195,150,0,1,,,None,0,No
917,918,Cross Blitz 1,light-bowgun,projectile,208,160,0,1,,,None,0,No
918,919,Cross Blitz 2,light-bowgun,projectile,234,180,0,2,,,None,0,No
919,920,Nergal Spitter,light-bowgun,projectile,247,190,0,1,,,None,0,No
920,921,Cataclysm's Trigger,light-bowgun,projectile,260,200,0,1,,,None,0,No
921,922,Lumu Blitz 1,light-bowgun,projectile,169,130,10,0,,,None,0,No
922,923,Lumu Blitz 2,light-bowgun,projectile,182,140,10,0,,,None,0,No
923,924,Lumu Typhon 1,light-bowgun,projectile,195,150,15,1,,,None,0,No
924,925,Lumu Typhon 2,light-bowgun,projectile,208,160,15,1,,,None,0,No
925,926,Lumu Typhon 3,light-bowgun,projectile,221,170,15,1,,,None,0,No
926,927,Bazel Typhoon 1,light-bowgun,projectile,247,190,0,1,,,None,0,No
927,928,Bazel Typhoon 2,light-bowgun,projectile,260,200,0,1,,,None,0,No
928,929,Jagras Blitz 1,light-bowgun,projectile,169,130,0,0,,,None,0,No
929,930,Jagras Blitz 2,light-bowgun,projectile,182,140,0,0,,,None,0,No
930,931,Jagras Blitz 3,light-bowgun,projectile,195,150,0,0,,,None,0,No
931,932,Jagras Fire 1,light-bowgun,projectile,208,160,0,2,,,None,0,No
932,933,Jagras Fire 2,light-bowgun,projectile,234,180,0,2,,,None,0,No
933,934,Jagras Fire 3,light-bowgun,projectile,247,190,0,2,,,None,0,No
934,935,Flame Blitz 1,light-bowgun,projectile,195,150,10,0,,,None,0,No
935,936,Flame Blitz 2,light-bowgun,projectile,208,160,10,1,,,None,0,No
936,937,Rathbuster 1,light-bowgun,projectile,221,170,20,1,,,None,0,No
937,938,Rathbuster 2,light-bowgun,projectile,247,190,20,1,,,None,0,No
938,939,Thunder Blitz 1,light-bowgun,projectile,182,140,0,0,,,None,0,No
939,940,Thunder Blitz 2,light-bowgun,projectile,195,150,0,0,,,None,0,No
940,941,Lightning Blitz 1,light-bowgun,projectile,208,160,0,1,,,None,0,No
941,942,Lightning Blitz 2,light-bowgun,projectile,221,170,0,1,,,None,0,No
942,943,Lightning Blitz 3,light-bowgun,projectile,234,180,0,1,,,None,0,No
943,944,Snow Blitz 1,light-bowgun,projectile,182,140,0,0,,,None,0,No
944,945,Snow Blitz 2,light-bowgun,projectile,195,150,0,0,,,None,0,No
945,946,Frost Blitz 1,light-bowgun,projectile,221,170,0,0,,,None,0,No
946,947,Frost Blitz 2,light-bowgun,projectile,247,190,0,0,,,None,0,No
947,948,Hunter's Rifle 1,light-bowgun,projectile,143,110,0,0,,,None,0,No
948,949,Hunter's Rifle 2,light-bowgun,projectile,156,120,0,0,,,None,0,No
949,950,Hunter's Rifle 3,light-bowgun,projectile,169,130,0,0,,,None,0,No
950,951,Power Rifle 1,light-bowgun,projectile,182,140,0,0,,,None,0,No
951,952,Power Rifle 2,light-bowgun,projectile,195,150,0,0,,,None,0,No
952,953,Power Rifle 3,light-bowgun,projectile,208,160,0,1,,,None,0,No
953,954,Sniper Shot 1,light-bowgun,projectile,221,170,0,1,,,None,0,No
954,955,Sniper Shot 2,light-bowgun,projectile,247,190,0,1,,,None,0,No
955,956,Hazak Ereipia,light-bowgun,projectile,247,190,0,1,,,None,0,No
956,957,Gulgoleth's Wail,light-bowgun,projectile,260,200,0,1,,,None,0,No
957,958,Blazing Rifle 1,light-bowgun,projectile,195,150,0,0,,,None,0,No
958,959,Blazing Rifle 2,light-bowgun,projectile,221,170,0,0,,,None,0,No
959,960,Anja Buster 1,light-bowgun,projectile,234,180,0,0,,,None,0,No
960,961,Anja Buster 2,light-bowgun,projectile,260,200,0,0,,,None,0,No
961,962,Anja Buster 3,light-bowgun,projectile,273,210,0,0,,,None,0,No
962,963,Madness Rifle 1,light-bowgun,projectile,169,130,0,0,,,None,0,No
963,964,Madness Rifle 2,light-bowgun,projectile,182,140,0,0,,,None,0,No
964,965,Madness Rifle 3,light-bowgun,projectile,195,150,0,0,,,None,0,No
965,966,Jyura Bullet 1,light-bowgun,projectile,208,160,0,2,,,None,0,No
966,967,Jyura Bullet 2,light-bowgun,projectile,234,180,0,2,,,None,0,No
967,968,Jyura Bullet 3,light-bowgun,projectile,247,190,0,2,,,None,0,No
968,969,Lava Bullet 1,light-bowgun,projectile,221,170,0,2,,,None,0,No
969,970,Lava Bullet 2,light-bowgun,projectile,234,180,0,2,,,None,0,No
970,971,Carapace Rifle 1,light-bowgun,projectile,169,130,0,0,,,None,0,No
971,972,Carapace Rifle 2,light-bowgun,projectile,182,140,0,0,,,None,0,No
972,973,Carapace Rifle 3,light-bowgun,projectile,208,160,0,0,,,None,0,No
973,974,Barroth Shot 1,light-bowgun,projectile,234,180,0,1,,,None,0,No
974,975,Barroth Shot 2,light-bowgun,projectile,247,190,0,1,,,None,0,No
975,976,Barroth Shot 3,light-bowgun,projectile,260,200,0,1,,,None,0,No
976,977,Garon Rifle 1,light-bowgun,projectile,195,150,15,0,,,None,0,No
977,978,Garon Rifle 2,light-bowgun,projectile,208,160,15,1,,,None,0,No
978,979,Fate's Ember,light-bowgun,projectile,221,170,30,1,,,None,0,No
979,980,Karma,light-bowgun,projectile,234,180,30,1,,,None,0,No
980,981,Dragonbone Bowgun 1,light-bowgun,projectile,130,100,0,0,,,None,0,No
981,982,Dragonbone Bowgun 2,light-bowgun,projectile,143,110,0,0,,,None,0,No
982,983,Dragonbone Bowgun 3,light-bowgun,projectile,208,160,0,1,,,None,0,No
983,984,Onigashima,light-bowgun,projectile,208,160,0,1,,,None,0,No
984,985,Dai-Onigashima,light-bowgun,projectile,221,170,0,1,,,None,0,No
985,986,Mythical Horn,light-bowgun,projectile,143,110,0,0,,,None,0,No
986,987,Mythical Horn+,light-bowgun,projectile,182,140,0,0,,,None,0,No
987,988,Mythical Three-Horn,light-bowgun,projectile,208,160,0,0,,,None,0,No
988,989,Blacksteel Crossbow 1,light-bowgun,projectile,130,100,0,0,,,None,0,No
989,990,Blacksteel Crossbow 2,light-bowgun,projectile,143,110,0,0,,,None,0,No
990,991,Icesteel Wasp,light-bowgun,projectile,221,170,10,1,,,None,0,No
991,992,Daora's Hornet,light-bowgun,projectile,234,180,10,1,,,None,0,No
992,993,Xeno Neqiina,light-bowgun,projectile,234,180,15,2,,,None,0,No
993,994,Cross Bowgun,light-bowgun,projectile,234,180,0,1,,,None,0,No
994,995,Great Bowgun,light-bowgun,projectile,260,200,0,1,,,None,0,No
995,996,Iron Assault 1,heavy-bowgun,projectile,150,100,0,0,,,None,0,No
996,997,Iron Assault 2,heavy-bowgun,projectile,165,110,0,0,,,None,0,No
997,998,Iron Assault 3,heavy-bowgun,projectile,180,120,0,0,,,None,0,No
998,999,Steel Assault 1,heavy-bowgun,projectile,195,130,0,0,,,None,0,No
999,1000,Steel Assault 2,heavy-bowgun,projectile,210,140,0,0,,,None,0,No
1000,1001,Steel Assault 3,heavy-bowgun,projectile,225,150,0,1,,,None,0,No
1001,1002,Chrome Assault 1,heavy-bowgun,projectile,240,160,0,1,,,None,0,No
1002,1003,Chrome Assault 2,heavy-bowgun,projectile,255,170,0,2,,,None,0,No
1003,1004,Nergal Roar,heavy-bowgun,projectile,270,180,0,1,,,None,0,No
1004,1005,Destruction's Fusillade,heavy-bowgun,projectile,285,190,0,1,,,None,0,No
1005,1006,Aqua Assault 1,heavy-bowgun,projectile,180,120,0,0,,,None,0,No
1006,1007,Aqua Assault 2,heavy-bowgun,projectile,195,130,0,0,,,None,0,No
1007,1008,Aqua Assault 3,heavy-bowgun,projectile,210,140,0,0,,,None,0,No
1008,1009,Water Cannon 1,heavy-bowgun,projectile,225,150,0,1,,,None,0,No
1009,1010,Water Cannon 2,heavy-bowgun,projectile,240,160,0,1,,,None,0,No
1010,1011,Water Cannon 3,heavy-bowgun,projectile,255,170,0,1,,,None,0,No
1011,1012,Luminous Assault 1,heavy-bowgun,projectile,195,130,0,0,,,None,0,No
1012,1013,Luminous Assault 2,heavy-bowgun,projectile,210,140,0,0,,,None,0,No
1013,1014,Arma Destroyer 1,heavy-bowgun,projectile,225,150,0,1,,,None,0,No
1014,1015,Arma Destroyer 2,heavy-bowgun,projectile,240,160,0,1,,,None,0,No
1015,1016,Arma Destroyer 3,heavy-bowgun,projectile,255,170,0,1,,,None,0,No
1016,1017,Shattercryst,heavy-bowgun,projectile,210,140,0,0,,,None,0,No
1017,1018,Shattercryst+,heavy-bowgun,projectile,240,160,0,1,,,None,0,No
1018,1019,Legia Shattercryst,heavy-bowgun,projectile,255,170,0,1,,,None,0,No
1019,1020,Jagras Assault 1,heavy-bowgun,projectile,180,120,0,0,,,None,0,No
1020,1021,Jagras Assault 2,heavy-bowgun,projectile,195,130,0,0,,,None,0,No
1021,1022,Jagras Assault 3,heavy-bowgun,projectile,210,140,0,0,,,None,0,No
1022,1023,Jagras Cannon 1,heavy-bowgun,projectile,240,160,0,1,,,None,0,No
1023,1024,Jagras Cannon 2,heavy-bowgun,projectile,255,170,0,1,,,None,0,No
1024,1026,Blazing Assault 1,heavy-bowgun,projectile,210,140,-20,0,,,None,0,No
1025,1027,Blazing Assault 2,heavy-bowgun,projectile,225,150,-20,0,,,None,0,No
1026,1028,Flammenkanone,heavy-bowgun,projectile,255,170,-20,1,,,None,0,No
1027,1029,Gnashing Flammenkanone,heavy-bowgun,projectile,300,200,-20,1,,,None,0,No
1028,1030,Bone Shooter 1,heavy-bowgun,projectile,150,100,0,0,,,None,0,No
1029,1031,Bone Shooter 2,heavy-bowgun,projectile,165,110,0,0,,,None,0,No
1030,1032,Bone Shooter 3,heavy-bowgun,projectile,195,130,0,0,,,None,0,No
1031,1033,Heavy Shooter 1,heavy-bowgun,projectile,210,140,0,0,,,None,0,No
1032,1034,Heavy Shooter 2,heavy-bowgun,projectile,225,150,0,0,,,None,0,No
1033,1035,Heavy Shooter 3,heavy-bowgun,projectile,240,160,0,1,,,None,0,No
1034,1036,Power Shooter 1,heavy-bowgun,projectile,255,170,0,1,,,None,0,No
1035,1037,Power Shooter 2,heavy-bowgun,projectile,270,180,0,1,,,None,0,No
1036,1038,Diablos Shooter 1,heavy-bowgun,projectile,240,160,-20,0,,,None,0,No
1037,1039,Diablos Shooter 2,heavy-bowgun,projectile,270,180,-20,1,,,None,0,No
1038,1040,Dual Threat,heavy-bowgun,projectile,300,200,-20,1,,,None,0,No
1039,1041,Nero's Blazooka,heavy-bowgun,projectile,315,210,-20,1,,,None,0,No
1040,1042,Griffon Blazooka,heavy-bowgun,projectile,330,220,-20,1,,,None,0,No
1041,1043,Blooming Shooter 1,heavy-bowgun,projectile,180,120,0,0,,,None,0,No
1042,1044,Blooming Shooter 2,heavy-bowgun,projectile,195,130,0,0,,,None,0,No
1043,1045,Blooming Shooter 3,heavy-bowgun,projectile,210,140,0,0,,,None,0,No
1044,1046,Datura Blaster 1,heavy-bowgun,projectile,225,150,0,2,,,None,0,No
1045,1047,Datura Blaster 2,heavy-bowgun,projectile,240,160,0,2,,,None,0,No
1046,1048,Datura Blaster 3,heavy-bowgun,projectile,255,170,0,2,,,None,0,No
1047,1049,Spiked Shooter 1,heavy-bowgun,projectile,195,130,0,0,,,None,0,No
1048,1050,Spiked Shooter 2,heavy-bowgun,projectile,210,140,0,0,,,None,0,No
1049,1051,Baan Roar 1,heavy-bowgun,projectile,225,150,0,0,,,None,0,No
1050,1052,Baan Roar 2,heavy-bowgun,projectile,255,170,0,0,,,None,0,No
1051,1053,Baan Roar 3,heavy-bowgun,projectile,270,180,0,0,,,None,0,No
1052,1054,Gama Cannon 1,heavy-bowgun,projectile,240,160,0,1,,,None,0,No
1053,1055,Gama Cannon 2,heavy-bowgun,projectile,255,170,0,1,,,None,0,No
1054,1056,Pulsar Shooter 1,heavy-bowgun,projectile,180,120,10,0,,,None,0,No
1055,1057,Pulsar Shooter 2,heavy-bowgun,projectile,195,130,10,0,,,None,0,No
1056,1058,Pulsar Shooter 3,heavy-bowgun,projectile,210,140,10,0,,,None,0,No
1057,1059,Kadachi Lion 1,heavy-bowgun,projectile,225,150,15,1,,,None,0,No
1058,1060,Kadachi Lion 2,heavy-bowgun,projectile,240,160,15,1,,,None,0,No
1059,1061,Kadachi Lion 3,heavy-bowgun,projectile,255,170,15,1,,,None,0,No
1060,1062,Dragonbone Cannon 1,heavy-bowgun,projectile,150,100,0,0,,,None,0,No
1061,1063,Dragonbone Cannon 2,heavy-bowgun,projectile,210,140,0,0,,,None,0,No
1062,1064,Dragonbone Cannon 3,heavy-bowgun,projectile,255,170,0,1,,,None,0,No
1063,1065,Quickcaster,heavy-bowgun,projectile,195,130,0,0,,,None,0,No
1064,1066,Quickcaster+,heavy-bowgun,projectile,240,160,0,1,,,None,0,No
1065,1067,Quickquiver,heavy-bowgun,projectile,255,170,0,1,,,None,0,No
1066,1068,Magda Gemitus 1,heavy-bowgun,projectile,240,160,-20,1,,,None,0,No
1067,1069,Magda Gemitus 2,heavy-bowgun,projectile,315,210,-20,1,,,None,0,No
1068,1070,Blacksteel Cannon 1,heavy-bowgun,projectile,150,100,0,0,,,None,0,No
1069,1071,Blacksteel Cannon 2,heavy-bowgun,projectile,165,110,0,0,,,None,0,No
1070,1072,Teostra's Artillery,heavy-bowgun,projectile,255,170,0,0,,,None,0,No
1071,1073,Teostra's Flames,heavy-bowgun,projectile,270,180,0,0,,,None,0,No
1072,1074,Xeno Jiiqa,heavy-bowgun,projectile,255,170,0,2,,,None,0,No
1073,1075,Iron Bow 1,bow,projectile,96,80,0,0,,,None,0,No
1074,1076,Iron Bow 2,bow,projectile,108,90,0,0,,,None,0,No
1075,1077,Iron Bow 3,bow,projectile,120,100,0,0,,,None,0,No
1076,1078,Steel Bow 1,bow,projectile,132,110,0,0,,,None,0,No
1077,1079,Steel Bow 2,bow,projectile,156,130,0,0,,,None,0,No
1078,1080,Steel Bow 3,bow,projectile,168,140,0,1,,,thunder,90,Yes
1079,1081,Alloy Bow 1,bow,projectile,180,150,0,1,,,thunder,120,Yes
1080,1082,Alloy Bow 2,bow,projectile,204,170,0,2,,,thunder,150,Yes
1081,1083,Nergal Whisper,bow,projectile,228,190,0,1,,,dragon,120,No
1082,1084,Doom's Shaft,bow,projectile,240,200,0,1,,,dragon,150,No
1083,1085,Kulu Arrow 1,bow,projectile,120,100,15,0,,,None,0,No
1084,1086,Kulu Arrow 2,bow,projectile,132,110,15,0,,,None,0,No
1085,1087,Kulu Arrow 3,bow,projectile,156,130,15,0,,,None,0,No
1086,1088,Archer's Dance 1,bow,projectile,180,150,20,0,,,blast,210,Yes
1087,1089,Archer's Dance 2,bow,projectile,204,170,20,0,,,blast,270,Yes
1088,1090,Archer's Dance 3,bow,projectile,204,170,20,0,,,blast,270,Yes
1089,1091,Brazencord,bow,projectile,204,170,0,1,,,fire,120,No
1090,1092,Gigacles,bow,projectile,228,190,0,1,,,fire,150,No
1091,1093,Princess Arrow 1,bow,projectile,132,110,10,0,,,None,0,No
1092,1094,Princess Arrow 2,bow,projectile,192,160,10,2,,,dragon,180,Yes
1093,1095,Princess Arrow 3,bow,projectile,216,180,10,2,,,dragon,240,Yes
1094,1096,Rathslinger 1,bow,projectile,144,120,15,0,,,fire,150,No
1095,1097,Rathslinger 2,bow,projectile,204,170,20,1,,,fire,210,No
1096,1098,Rathslinger 3,bow,projectile,216,180,20,1,,,fire,240,No
1097,1099,Aqua Arrow 1,bow,projectile,120,100,0,0,,,water,90,No
1098,1100,Aqua Arrow 2,bow,projectile,132,110,0,0,,,water,120,No
1099,1101,Aqua Arrow 3,bow,projectile,144,120,0,0,,,water,150,No
1100,1102,Water Shot 1,bow,projectile,168,140,0,1,,,water,180,No
1101,1103,Water Shot 2,bow,projectile,180,150,0,1,,,water,210,No
1102,1104,Water Shot 3,bow,projectile,204,170,0,1,,,water,240,No
1103,1105,Glacial Arrow 1,bow,projectile,144,120,0,0,,,ice,270,No
1104,1106,Glacial Arrow 2,bow,projectile,156,130,0,0,,,ice,330,No
1105,1107,Snowfletcher,bow,projectile,168,140,0,0,,,ice,360,No
1106,1108,Legia Snowfletcher,bow,projectile,180,150,0,0,,,ice,390,No
1107,1109,Hunter's Bow 1,bow,projectile,120,100,0,0,,,None,0,No
1108,1110,Hunter's Bow 2,bow,projectile,132,110,0,0,,,None,0,No
1109,1111,Hunter's Bow 3,bow,projectile,144,120,0,0,,,None,0,No
1110,1112,Hunter's Stoutbow 1,bow,projectile,156,130,0,0,,,None,0,No
1111,1113,Hunter's Stoutbow 2,bow,projectile,168,140,0,0,,,None,0,No
1112,1114,Hunter's Stoutbow 3,bow,projectile,180,150,0,1,,,water,240,Yes
1113,1115,Hunter's Proudbow 1,bow,projectile,192,160,0,1,,,water,300,Yes
1114,1116,Hunter's Proudbow 2,bow,projectile,216,180,0,1,,,water,360,Yes
1115,1117,Hazak Velos 1,bow,projectile,216,180,0,1,,,dragon,240,No
1116,1118,Hazak Velos 2,bow,projectile,228,190,0,1,,,dragon,270,No
1117,1119,Diablos Bow 1,bow,projectile,192,160,0,0,,,None,0,No
1118,1120,Diablos Bow 2,bow,projectile,216,180,0,2,,,ice,60,Yes
1119,1121,Diablos Coilbender,bow,projectile,240,200,0,2,,,ice,90,Yes
1120,1122,Galebender,bow,projectile,252,210,0,2,,,ice,120,Yes
1121,1123,Cera Coilbender,bow,projectile,264,220,0,2,,,ice,150,Yes
1122,1124,Blooming Arch 1,bow,projectile,144,120,0,0,,,None,0,No
1123,1125,Blooming Arch 2,bow,projectile,156,130,0,0,,,None,0,No
1124,1126,Blooming Arch 3,bow,projectile,168,140,0,0,,,None,0,No
1125,1127,Datura String 1,bow,projectile,180,150,0,2,,,blast,180,Yes
1126,1128,Datura String 2,bow,projectile,192,160,0,2,,,blast,210,Yes
1127,1129,Datura String 3,bow,projectile,204,170,0,2,,,blast,240,Yes
1128,1130,Blazing Bow 1,bow,projectile,156,130,0,0,,,fire,210,No
1129,1131,Blazing Bow 2,bow,projectile,168,140,0,0,,,fire,270,No
1130,1132,Anja Arch 1,bow,projectile,192,160,0,0,,,fire,330,No
1131,1133,Anja Arch 2,bow,projectile,216,180,0,0,,,fire,360,No
1132,1134,Anja Arch 3,bow,projectile,240,200,0,0,,,fire,390,No
1133,1135,Pulsar Bow 1,bow,projectile,144,120,10,0,,,thunder,150,No
1134,1136,Pulsar Bow 2,bow,projectile,156,130,10,0,,,thunder,180,No
1135,1137,Pulsar Bow 3,bow,projectile,168,140,10,0,,,thunder,210,No
1136,1138,Kadachi Strikebow,bow,projectile,180,150,15,1,,,thunder,240,No
1137,1139,Flying Kadachi Strikebow,bow,projectile,204,170,15,1,,,thunder,270,No
1138,1140,Dragonbone Bow 1,bow,projectile,120,100,0,0,,,dragon,300,No
1139,1141,Dragonbone Bow 2,bow,projectile,132,110,0,0,,,dragon,360,No
1140,1142,Dragonbone Bow 3,bow,projectile,180,150,0,2,,,dragon,420,No
1141,1143,Blacksteel Bow 1,bow,projectile,120,100,0,0,,,dragon,120,No
1142,1144,Blacksteel Bow 2,bow,projectile,132,110,0,0,,,dragon,150,No
1143,1145,Icesteel Bow,bow,projectile,192,160,10,2,,,ice,210,No
1144,1146,Daora's Sagittarii,bow,projectile,204,170,10,2,,,ice,240,No
1145,1147,Xeno Metora,bow,projectile,204,170,15,2,,,dragon,150,No
1146,1148,Cross Hunter's Bow,bow,projectile,216,180,0,1,,,blast,120,No
1147,1149,Great Hunter's Bow,bow,projectile,228,190,0,1,,,blast,150,No
1148,1150,Berserker Sword,great-sword,sever,1008,210,0,0,350.0,400.0,dragon,180,No
1149,1151,Anguish,great-sword,sever,1104,230,0,0,350.0,400.0,dragon,240,No
1150,1152,"Reaver ""Cruelty""",long-sword,sever,693,210,0,0,350.0,400.0,dragon,150,No
1151,1153,"Reaver ""Calamity""",long-sword,sever,759,230,0,0,250.0,300.0,dragon,210,No
1152,1154,Fatal Jho,sword-and-shield,sever,280,200,0,0,350.0,400.0,dragon,150,No
1153,1155,Fatal Bite,sword-and-shield,sever,308,220,0,0,350.0,400.0,dragon,210,No
1154,1156,Wrath & Rancor,dual-blades,sever,280,200,0,0,350.0,400.0,dragon,120,No
1155,1157,Wrathful Predation,dual-blades,sever,308,220,0,0,350.0,400.0,dragon,180,No
1156,1158,Devil's Due,hammer,blunt,1092,210,0,0,350.0,400.0,dragon,150,No
1157,1159,Devil's Crush,hammer,blunt,1196,230,0,0,350.0,400.0,dragon,210,No
1158,1160,Devil's Maestro,hunting-horn,blunt,840,200,0,0,350.0,400.0,dragon,180,No
1159,1161,Deep Vero,hunting-horn,blunt,924,220,0,0,350.0,400.0,dragon,240,No
1160,1162,Grief Lance,lance,sever,483,210,0,0,350.0,400.0,dragon,150,No
1161,1163,Fiendish Tower,lance,sever,529,230,0,0,350.0,400.0,dragon,210,No
1162,1164,Ravenous Gunlance,gunlance,sever,483,210,0,0,350.0,400.0,dragon,180,No
1163,1165,Insatiable Gunlance,gunlance,sever,529,230,0,0,350.0,400.0,dragon,240,No
1164,1166,Tyrannos,switch-axe,sever,700,200,0,0,350.0,400.0,dragon,120,No
1165,1167,Terror Tyrannos,switch-axe,sever,770,220,0,0,350.0,400.0,dragon,180,No
1166,1168,Tyrant's Charge Blade,charge-blade,sever,720,200,0,0,350.0,400.0,dragon,150,No
1167,1169,Oppressor's Charge Blade,charge-blade,sever,792,220,0,0,350.0,400.0,dragon,210,No
1168,1170,Bad Wing,insect-glaive,sever,620,200,0,0,350.0,400.0,dragon,150,No
1169,1171,Grunge Storm,insect-glaive,sever,682,220,0,0,350.0,400.0,dragon,210,No
1170,1172,Devil's Grin,light-bowgun,projectile,299,230,-25,0,,,None,0,No
1171,1174,Gluttonous Cannon,heavy-bowgun,projectile,315,210,-25,0,,,None,0,No
1172,1175,Dark Devourer,heavy-bowgun,projectile,345,230,-25,0,,,None,0,No
1173,1176,Insurgent's Bow,bow,projectile,252,210,0,0,,,dragon,150,No
1174,1177,Villainous Brace,bow,projectile,276,230,0,0,,,dragon,210,No
1175,1178,Aloy's Bow,bow,projectile,168,140,20,1,,,thunder,180,Yes
1176,1179,Aloy's War Bow,bow,projectile,192,160,30,1,,,thunder,240,Yes
1177,1180,"Wyvern Ignition ""Steel""",great-sword,sever,720,150,0,0,300.0,350.0,None,0,No
1178,1181,"Wyvern Ignition ""Impact""",great-sword,sever,1008,210,0,2,350.0,400.0,fire,510,Yes
1179,1182,Empress Galea,great-sword,sever,864,180,0,2,350.0,400.0,blast,210,No
1180,1183,"Empress Galea ""Blaze""",great-sword,sever,864,180,20,2,350.0,400.0,blast,270,No
1181,1184,"Empress Galea ""Ruin""",great-sword,sever,912,190,0,2,350.0,400.0,blast,210,No
1182,1185,"Empress Galea ""Styx""",great-sword,sever,864,180,10,2,350.0,400.0,blast,330,No
1183,1187,Empress Sword,long-sword,sever,594,180,0,2,350.0,400.0,blast,150,No
1184,1188,"Empress Sword ""Blaze""",long-sword,sever,594,180,20,2,350.0,400.0,blast,180,No
1185,1189,"Empress Sword ""Ruin""",long-sword,sever,627,190,0,2,350.0,400.0,blast,150,No
1186,1190,"Empress Sword ""Styx""",long-sword,sever,594,180,10,2,350.0,400.0,blast,240,No
1187,1191,"Azure Star ""Dragon Dance""",long-sword,sever,495,150,30,1,350.0,400.0,water,180,No
1188,1192,Empress Edge,sword-and-shield,sever,266,190,0,1,350.0,400.0,blast,120,No
1189,1193,"Empress Edge ""Blaze""",sword-and-shield,sever,266,190,20,1,350.0,400.0,blast,150,No
1190,1194,"Empress Edge ""Ruin""",sword-and-shield,sever,280,200,0,1,350.0,400.0,blast,120,No
1191,1195,"Empress Edge ""Styx""",sword-and-shield,sever,266,190,10,2,350.0,400.0,blast,210,No
1192,1196,Empress Daggers,dual-blades,sever,252,180,0,2,350.0,400.0,blast,60,No
1193,1197,"Empress Daggers ""Blaze""",dual-blades,sever,252,180,20,2,350.0,400.0,blast,90,No
1194,1198,"Empress Daggers ""Ruin""",dual-blades,sever,266,190,0,2,350.0,400.0,blast,60,No
1195,1199,"Empress Daggers ""Styx""",dual-blades,sever,252,180,10,2,350.0,400.0,blast,120,No
1196,1200,Empress Mace,hammer,blunt,936,180,0,2,350.0,400.0,blast,150,No
1197,1201,"Empress Mace ""Blaze""",hammer,blunt,936,180,20,2,350.0,400.0,blast,180,No
1198,1202,"Empress Mace ""Ruin""",hammer,blunt,988,190,0,2,350.0,400.0,blast,150,No
1199,1203,"Empress Mace ""Styx""",hammer,blunt,936,180,10,2,350.0,400.0,blast,240,No
1200,1204,Empress Roar,hunting-horn,blunt,798,190,0,1,350.0,400.0,blast,150,No
1201,1205,"Empress Roar ""Blaze""",hunting-horn,blunt,798,190,20,1,350.0,400.0,blast,180,No
1202,1206,"Empress Roar ""Ruin""",hunting-horn,blunt,840,200,0,1,350.0,400.0,blast,150,No
1203,1207,"Empress Roar ""Styx""",hunting-horn,blunt,798,190,10,2,350.0,400.0,blast,240,No
1204,1209,Empress Lance,lance,sever,414,180,0,2,350.0,400.0,blast,150,No
1205,1210,"Empress Lance ""Blaze""",lance,sever,414,180,20,2,350.0,400.0,blast,180,No
1206,1211,"Empress Lance ""Ruin""",lance,sever,437,190,0,2,350.0,400.0,blast,150,No
1207,1212,"Empress Lance ""Styx""",lance,sever,414,180,10,2,250.0,300.0,blast,240,No
1208,1213,Shooting Star Lance,lance,sever,299,130,0,0,350.0,400.0,paralysis,120,No
1209,1214,Sapphire Star Lance,lance,sever,437,190,0,0,350.0,400.0,paralysis,180,No
1210,1215,Empress Howl,gunlance,sever,437,190,0,1,350.0,400.0,blast,150,No
