id,name,image,description,attack,defence,scalesWith,requiredAttributes,category,weight
17f6975dd97l0i1pkiw33ipbj1wu2d,Spiked Spear,https://eldenring.fanapis.com/images/weapons/17f6975dd97l0i1pkiw33ipbj1wu2d.png,Weapon comprised of a spiked cylinder attached to a long pole. Capaable of dealing strike damage when swung. The spikes induce blood loss. Weapon of the Marionette Soliders employed by sorcerers.,"[{'name': 'Phy', 'amount': 120}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 0}]","[{'name': 'Phy', 'amount': 46}, {'name': 'Mag', 'amount': 28}, {'name': 'Fire', 'amount': 28}, {'name': 'Ligt', 'amount': 28}, {'name': 'Holy', 'amount': 28}, {'name': 'Boost', 'amount': 34}]","[{'name': 'Str', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 14}]",Spear,6.0
17f69c12977l0i1pkr6s0g1o7v5kz,Rotten Crystal Spear,https://eldenring.fanapis.com/images/weapons/17f69c12977l0i1pkr6s0g1o7v5kz.png,"Spear fashioned from pure crystal; a deed impossible for a human. Enwreathed with powerful magic, its attack scales with intelligence. Though festering with scarlet rot, its magic remains potent.","[{'name': 'Phy', 'amount': 104}, {'name': 'Mag', 'amount': 31}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 48}, {'name': 'Mag', 'amount': 33}, {'name': 'Fire', 'amount': 26}, {'name': 'Ligt', 'amount': 26}, {'name': 'Holy', 'amount': 26}, {'name': 'Boost', 'amount': 34}]","[{'name': 'Str', 'scaling': '?'}, {'name': 'Dex', 'scaling': '?'}, {'name': 'Int', 'scaling': '?'}]","[{'name': 'Str', 'amount': 10}, {'name': 'Dex', 'amount': 16}, {'name': 'Int', 'amount': 16}]",Spear,5.5
17f698a34afl0i1pku2sj7lswv0zy,Iron Spear,https://eldenring.fanapis.com/images/weapons/17f698a34afl0i1pku2sj7lswv0zy.png,Commonly used iron spear with no notable traits. The blade is severely rusted.,"[{'name': 'Phy', 'amount': 114}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 42}, {'name': 'Mag', 'amount': 26}, {'name': 'Fire', 'amount': 26}, {'name': 'Ligt', 'amount': 26}, {'name': 'Holy', 'amount': 26}, {'name': 'Boost', 'amount': 31}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 13}, {'name': 'Dex', 'amount': 11}]",Spear,4.5
17f697d5fe2l0i1pkvirys2xrxe0un,Winged Spear,https://eldenring.fanapis.com/images/weapons/17f697d5fe2l0i1pkvirys2xrxe0un.png,A spear with winged ornamentation at the base of its head. A thrusting weapon with long reach that can be used to attack from behind a shield. It is also effective against mounted foes.,"[{'name': 'Phy', 'amount': 78}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 40}, {'name': 'Mag', 'amount': 25}, {'name': 'Fire', 'amount': 20}, {'name': 'Ligt', 'amount': 30}, {'name': 'Holy', 'amount': 25}, {'name': 'Boost', 'amount': 35}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'C'}]","[{'name': 'Str', 'amount': 10}, {'name': 'Dex', 'amount': 10}]",Spear,4.5
17f69a84ec9l0i1pl7rf93vq4jlbt8,Longsword,https://eldenring.fanapis.com/images/weapons/17f69a84ec9l0i1pl7rf93vq4jlbt8.png,"A straight sword with a double-edged blade. In addition to its easily-inflicted standard damage, this well- balanced weapon can also perform powerful piercing attacks.","[{'name': 'Phy', 'amount': 110}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 45}, {'name': 'Mag', 'amount': 30}, {'name': 'Fire', 'amount': 30}, {'name': 'Ligt', 'amount': 30}, {'name': 'Holy', 'amount': 30}, {'name': 'Boost', 'amount': 30}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 10}, {'name': 'Dex', 'amount': 10}]",Straight Sword,3.5
17f699b4949l0i1plb5z4sznm17g7p,Short Sword,https://eldenring.fanapis.com/images/weapons/17f699b4949l0i1plb5z4sznm17g7p.png,"A short straight sword with a short blade.  In addition to its reliable standard damage, this weapon also boasts powerful piercing attacks.  Lightweight amongst straight swords, this weapon is easy to wield, requiring only humble attributes. ","[{'name': 'Phy', 'amount': 102}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 42}, {'name': 'Mag', 'amount': 28}, {'name': 'Fire', 'amount': 28}, {'name': 'Ligt', 'amount': 28}, {'name': 'Holy', 'amount': 28}, {'name': 'Boost', 'amount': 28}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 8}, {'name': 'Dex', 'amount': 10}]",Straight Sword,3.0
17f696356b4l0i1pljd3dmbyei0rzd,Broadsword,https://eldenring.fanapis.com/images/weapons/17f696356b4l0i1pljd3dmbyei0rzd.png,"A straight sword with a wide blade, suited to slashing attacks. Horizontal swings boast wide attack range, making it easier to connect with foes. ","[{'name': 'Phy', 'amount': 117}, {'name': 'e"">Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 47}, {'name': 'Mag', 'amount': 31}, {'name': 'Fire', 'amount': 31}, {'name': 'Ligt', 'amount': 31}, {'name': 'Holy', 'amount': 31}, {'name': 'Boost', 'amount': 31}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'E'}]","[{'name': 'Str', 'amount': 10}, {'name': 'Dex', 'amount': 10}]",Straight Sword,4.0
17f69b31ef4l0i1plkiau08p955pt5,Lordsworn's Straight Sword,https://eldenring.fanapis.com/images/weapons/17f69b31ef4l0i1plkiau08p955pt5.png,"Well-crafted straight sword with an illustrious design, wielded by regulars of a lord's army. Though blackened and damaged by years of use, it appears to have otherwise been kept in a servicable condition, despite the soldiers having long since lost their minds.","[{'name': 'Phy', 'amount': 115}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 110}]","[{'name': 'Phy', 'amount': 45}, {'name': 'Mag', 'amount': 30}, {'name': 'Fire', 'amount': 30}, {'name': 'Ligt', 'amount': 30}, {'name': 'Holy', 'amount': 30}, {'name': 'Boost', 'amount': 30}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 10}, {'name': 'Dex', 'amount': 10}]",Straight Sword,3.5
17f6953c2f2l0i1pltkmb7nxuvfxgo,Weathered Straight Sword,https://eldenring.fanapis.com/images/weapons/17f6953c2f2l0i1pltkmb7nxuvfxgo.png,"Straight sword with a rather short but wide blade. Simple to wield, it was known as the sword of the people. Though the Erdtree styling is still visible, time has not been kind to this sword, now merely a shadow of its former self.","[{'name': 'Phy', 'amount': 103}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 43}, {'name': 'Mag', 'amount': 29}, {'name': 'Fire', 'amount': 29}, {'name': 'Ligt', 'amount': 29}, {'name': 'Holy', 'amount': 29}, {'name': 'Boost', 'amount': 27}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 7}, {'name': 'Dex', 'amount': 10}]",Straight Sword,3.0
17f697020ddl0i1pm0mkycj3pyzli7,Golden Epitaph,https://eldenring.fanapis.com/images/weapons/17f697020ddl0i1pm0mkycj3pyzli7.png,"A sword made to commemorate the death of Godwyn the Golden, first of the demigods to die. Infused with the humble prayer of a young boy; ""O brother, lord brother, please die a true death.""","[{'name': 'Phy', 'amount': 85}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 85}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 25}, {'name': 'Mag', 'amount': 15}, {'name': 'Fire', 'amount': 15}, {'name': 'Ligt', 'amount': 15}, {'name': 'Holy', 'amount': 40}, {'name': 'Boost', 'amount': 30}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}, {'name': 'Fai', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 12}, {'name': 'Dex', 'amount': 10}, {'name': 'Fai', 'amount': 14}]",Straight Sword,3.5
17f69523142l0i1pm7iurzr5rt7vpb,Ornamental Straight Sword,https://eldenring.fanapis.com/images/weapons/17f69523142l0i1pm7iurzr5rt7vpb.png,"Slender straight sword patterned after an antique ornament. Superior swordsmen prefer to wield one in each hand. After falling from grace, the dregs of the golden lineage sought power and purpose in the past.","[{'name': 'Phy', 'amount': 101}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 110}]","[{'name': 'Phy', 'amount': 42}, {'name': 'Mag', 'amount': 28}, {'name': 'Fire', 'amount': 28}, {'name': 'Ligt', 'amount': 28}, {'name': 'Holy', 'amount': 28}, {'name': 'Boost', 'amount': 28}]","[{'name': 'Str', 'scaling': 'E'}, {'name': 'Dex', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 10}, {'name': 'Dex', 'amount': 14}]",Straight Sword,3.0
17f69d1c283l0i1pm7km9k4n9hesqp,Coded Sword,https://eldenring.fanapis.com/images/weapons/17f69d1c283l0i1pm7km9k4n9hesqp.png,"Hidden sword once granted to the Tarnished of the Roundtable by the Two Fingers. A formless cipher comprises its blade, which deals holy damage no shield can repel. Champions would gather at the Roundtable Hold in days long past, when the Two Fingers were masters of oration, their flesh yet full of vigor.","[{'name': 'Phy', 'amount': 0}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 85}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 13}, {'name': 'Mag', 'amount': 22}, {'name': 'Fire', 'amount': 22}, {'name': 'Ligt', 'amount': 22}, {'name': 'Holy', 'amount': 58}, {'name': 'Boost', 'amount': 27}]","[{'name': 'Fai', 'scaling': 'B'}]","[{'name': 'Fai', 'amount': 20}]",Straight Sword,2.5
17f69dcdeb9l0i1pmay6pw29q0kz9j,Sword Of Night And Flame,https://eldenring.fanapis.com/images/weapons/17f69dcdeb9l0i1pmay6pw29q0kz9j.png,"Storied sword and treasure of Caria Manor. One of the legendary armaments. Astrologers, who preceded the sroveres, established themselves in mountaintops that nearly touched the sky, and considered the Fire Giants their neighbors.","[{'name': 'Phy', 'amount': 87}, {'name': 'Mag', 'amount': 56}, {'name': 'Fire', 'amount': 56}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 36}, {'name': 'Mag', 'amount': 42}, {'name': 'Fire', 'amount': 42}, {'name': 'Ligt', 'amount': 26}, {'name': 'Holy', 'amount': 26}, {'name': 'Boost', 'amount': 31}]","[{'name': 'Str', 'scaling': 'E'}, {'name': 'Dex', 'scaling': 'E'}, {'name': 'Int'}, {'name': '', 'scaling': 'D'}, {'name': 'Fai', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 12}, {'name': 'Dex', 'amount': 12}, {'name': 'Int', 'amount': 0}, {'name': '', 'amount': 24}, {'name': 'Fai', 'amount': 24}]",Straight Sword,4.0
17f69b44345l0i1pmq6va882h9uvf,Carian Knight's Sword,https://eldenring.fanapis.com/images/weapons/17f69b44345l0i1pmq6va882h9uvf.png,"Straight sword embedded with a blue glintstone.  Weapon of knights sworn to Carian royalty. These knights' swords could serve as catalysts, letting them wield sorcerous battle skills. Despite numbering fewer than twenty, this power made them a match for even the champions of gold in battle.","[{'name': 'Phy', 'amount': 88}, {'name': 'Mag', 'amount': 88}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 36}, {'name': 'Mag', 'amount': 52}, {'name': 'Fire', 'amount': 26}, {'name': 'Ligt', 'amount': 26}, {'name': 'Holy', 'amount': 26}, {'name': 'Boost', 'amount': 31}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}, {'name': 'Int', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 10}, {'name': 'Dex', 'amount': 10}, {'name': 'Int', 'amount': 18}]",Straight Sword,4.0
17f69b32328l0i1pmuqj0u81mxsett,Crystal Sword,https://eldenring.fanapis.com/images/weapons/17f69b32328l0i1pmuqj0u81mxsett.png,"Sword fashioned from pure crystal; a deed impossible for a human. Enwreathed with powerful magic, its attack scales with intelligence. The inscrutable Crystalians have but one clear purpose; to safeguard their crystals unto the end. One theory posits that they yearn for the return of their creator who will carve for them new brethren. ","[{'name': 'Phy', 'amount': 106}, {'name': 'Mag', 'amount': 68}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 44}, {'name': 'Mag', 'amount': 44}, {'name': 'Fire', 'amount': 30}, {'name': 'Ligt', 'amount': 30}, {'name': 'Holy', 'amount': 30}, {'name': 'Boost', 'amount': 33}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'E'}, {'name': 'Int', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 13}, {'name': 'Dex', 'amount': 10}, {'name': 'Int', 'amount': 15}]",Straight Sword,4.5
17f698685e3l0i1pmwzhhrnhxcf81,Sword Of St Trina,https://eldenring.fanapis.com/images/weapons/17f698685e3l0i1pmwzhhrnhxcf81.png,"Silver sword carried by clerics of St. Trina. Inflicts sleep ailment upon foes. St. Trina is an enigmatic figure. Some say she is a comely young girl, others are sure he is a boy. The only certainty is that their appearance was as sudden as their disappearance.","[{'name': 'Phy', 'amount': 107}, {'name': 'Mag', 'amount': 32}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 39}, {'name': 'Mag', 'amount': 33}, {'name': 'Fire', 'amount': 27}, {'name': 'Ligt', 'amount': 27}, {'name': 'Holy', 'amount': 27}, {'name': 'Boost', 'amount': 28}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}, {'name': 'Int'}, {'name': '', 'scaling': 'E'}]","[{'name': 'Str', 'amount': 10}, {'name': 'Dex', 'amount': 12}, {'name': 'Int', 'amount': 0}, {'name': '', 'amount': 14}]",Straight Sword,3.0
17f69aa244al0i1pmyf54x5qm8xb1r,Miquellan Knight's Sword,https://eldenring.fanapis.com/images/weapons/17f69aa244al0i1pmyf54x5qm8xb1r.png,"Sword forged by servants of Miquella of the Haligtree, with a design modeled after those carried by Carian knights. Instead of glintstone however, amber from the Haligtree is embedded in the blade. A sumptuous piece, yet it has never been offered to any knight — an ill-starred sword with no master. Skill: Sacred Blade","[{'name': 'Phy', 'amount': 105}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 68}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 40}, {'name': 'Mag', 'amount': 28}, {'name': 'Fire', 'amount': 28}, {'name': 'Ligt', 'amount': 28}, {'name': 'Holy', 'amount': 40}, {'name': 'Boost', 'amount': 30}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}, {'name': 'Fai', 'scaling': 'E'}]","[{'name': 'Str', 'amount': 11}, {'name': 'Dex', 'amount': 11}, {'name': 'Fai', 'amount': 16}]",Straight Sword,3.5
17f6997d3a3l0i1pn2970lts73cbnn,Cane Sword,https://eldenring.fanapis.com/images/weapons/17f6997d3a3l0i1pn2970lts73cbnn.png,"Beloved sword of an aged knight whose last quest was long behind him, repurposed into a walking stick. The tip is rather worn.  Though bent of back and without the brawn required even to raise the sword aloft, still he wished to meet his end with weapon in hand.","[{'name': 'Phy', 'amount': 96}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 41}, {'name': 'Mag', 'amount': 27}, {'name': 'Fire', 'amount': 27}, {'name': 'Ligt', 'amount': 27}, {'name': 'Holy', 'amount': 27}, {'name': 'Boost', 'amount': 27}]","[{'name': 'Str', 'scaling': 'E'}, {'name': 'Dex', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 8}, {'name': 'Dex', 'amount': 11}]",Straight Sword,2.5
17f69d2e16cl0i1pndl0cqdeg1df40a,Regalia Of Eochaid,https://eldenring.fanapis.com/images/weapons/17f69d2e16cl0i1pndl0cqdeg1df40a.png,"Treasured sword of Eochaid, a lesser, long-vanished domain. The copper coloration is not to be confused for rust, but is a conduit for its wielder to move it by their will alone.  Swords of Eochaid dance through the skies","[{'name': 'Phy', 'amount': 89}, {'name': 'Mag', 'amount': 57}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 48}, {'name': 'Mag', 'amount': 40}, {'name': 'Fire', 'amount': 31}, {'name': 'Ligt', 'amount': 31}, {'name': 'Holy', 'amount': 31}, {'name': 'Boost', 'amount': 33}]","[{'name': 'Str', 'scaling': 'E'}]","[{'name': 'Str', 'amount': 12}]",Straight Sword,5.5
17f6976fa7el0i1pnla0wdjcpf4iqvm,Noble's Slender Sword,https://eldenring.fanapis.com/images/weapons/17f6976fa7el0i1pnla0wdjcpf4iqvm.png,"Narrow blade carried by wandering nobles. Made to be easy to wield. Daubed with gold from tip to tail, it should fetch a good sum.","[{'name': 'Phy', 'amount': 101}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 110}]","[{'name': 'Phy', 'amount': 43}, {'name': 'Mag', 'amount': 29}, {'name': 'Fire', 'amount': 29}, {'name': 'Ligt', 'amount': 29}, {'name': 'Holy', 'amount': 29}, {'name': 'Boost', 'amount': 30}]","[{'name': 'Str', 'scaling': 'E'}]","[{'name': 'Str', 'amount': 8}]",Straight Sword,3.5
17f69b005b3l0i1pnmcmlgow749t19,Warhawk's Talon,https://eldenring.fanapis.com/images/weapons/17f69b005b3l0i1pnmcmlgow749t19.png,"Talon-swords are affixed to the legs of the Stormveil's warhawks, but this one has been repurposed for human use. The blade is thin and lightweight so as not to obstruct the hawk's mobility.","[{'name': 'Phy', 'amount': 101}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 42}, {'name': 'Mag', 'amount': 28}, {'name': 'Fire', 'amount': 28}, {'name': 'Ligt', 'amount': 28}, {'name': 'Holy', 'amount': 28}, {'name': 'Boost', 'amount': 30}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'C'}]","[{'name': 'Str', 'amount': 10}, {'name': 'Dex', 'amount': 16}]",Straight Sword,3.0
17f69d445cel0i1pnsmtteechmemmd,Rotten Crystal Sword,https://eldenring.fanapis.com/images/weapons/17f69d445cel0i1pnsmtteechmemmd.png,"Sword fashioned from pure crystal; a deed impossible for a human. Enwreathed with powerful magic, its attack scales with intelligence.","[{'name': 'Phy', 'amount': 102}, {'name': 'Mag', 'amount': 66}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 48}, {'name': 'Mag', 'amount': 38}, {'name': 'Fire', 'amount': 31}, {'name': 'Ligt', 'amount': 31}, {'name': 'Holy', 'amount': 31}, {'name': 'Boost', 'amount': 33}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'E'}, {'name': 'Int', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 13}, {'name': 'Dex', 'amount': 10}, {'name': 'Int', 'amount': 15}]",Straight Sword,4.5
17f697a64ccl0i1pnuagdt1sfmx0pk,Lazuli Glintstone Sword,https://eldenring.fanapis.com/images/weapons/17f697a64ccl0i1pnuagdt1sfmx0pk.png,"A sword with a glintstone in its handguards. Wielded by scholars of the Lazuli Conspectus who seek to master Carian sorcery. Deals magic damage. Apparently once used as a staff of sorcery, this sword is made of wood.","[{'name': 'Phy', 'amount': 79}, {'name': 'Mag', 'amount': 94}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 30}, {'name': 'Mag', 'amount': 55}, {'name': 'Fire', 'amount': 25}, {'name': 'Ligt', 'amount': 25}, {'name': 'Holy', 'amount': 25}, {'name': 'Boost', 'amount': 30}]","[{'name': 'Str', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 8}]",Straight Sword,3.5
17f69747395l0i1po2ze4jsp35ms3t,Estoc,https://eldenring.fanapis.com/images/weapons/17f69747395l0i1po2ze4jsp35ms3t.png,"Large piercing sword with a long, hard bladed edge which is also capable of slashing attacks.  For its large size, it can be wirleded rather nimbly, leaving little opportunity for the enemy to counter.","[{'name': 'Phy', 'amount': 107}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 54}, {'name': 'Mag', 'amount': 36}, {'name': 'Fire', 'amount': 36}, {'name': 'Ligt', 'amount': 36}, {'name': 'Holy', 'amount': 36}, {'name': 'Boost', 'amount': 24}]","[{'name': 'Str', 'scaling': 'E'}, {'name': 'Dex', 'scaling': 'C'}]","[{'name': 'Str', 'amount': 11}, {'name': 'Dex', 'amount': 13}]",Thrusting Sword,4.5
17f69c6c09el0i1poegki2ecno2vw,Rapier,https://eldenring.fanapis.com/images/weapons/17f69c6c09el0i1poegki2ecno2vw.png,"A piercing sword with a sharp, slender blade. In addition to this weapon's thrusting attack prowess, it also boasts the ability to be used while guarding with a shield.  As one of the smaller piercing swords, quick successive thrust area easy to perform, but without a cutting edge, it cannot be used for slashing attacks. ","[{'name': 'Phy', 'amount': 96}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 130}]","[{'name': 'Phy', 'amount': 45}, {'name': 'Mag', 'amount': 30}, {'name': 'Fire', 'amount': 30}, {'name': 'Ligt', 'amount': 30}, {'name': 'Holy', 'amount': 30}, {'name': 'Boost', 'amount': 20}]","[{'name': 'Str', 'scaling': 'E'}, {'name': 'Dex', 'scaling': 'C'}]","[{'name': 'Str', 'amount': 7}, {'name': 'Dex', 'amount': 12}]",Thrusting Sword,2.5
17f6990b8f9l0i1poeub82lv32r18o,Cleanrot Knight's Sword,https://eldenring.fanapis.com/images/weapons/17f6990b8f9l0i1poeub82lv32r18o.png,"Piercing sword of the Cleanrot Knights who fought alongside Malenia, Blade of Miquella. Mainly used as a backup weapon, in combination with a long- handled armament.","[{'name': 'Phy', 'amount': 109}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 51}, {'name': 'Mag', 'amount': 34}, {'name': 'Fire', 'amount': 34}, {'name': 'Ligt', 'amount': 34}, {'name': 'Holy', 'amount': 34}, {'name': 'Boost', 'amount': 23}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 13}, {'name': 'Dex', 'amount': 11}]",Thrusting Sword,4.0
17f69d58854l0i1pom1ferfthsgsd,Rogier's Rapier,https://eldenring.fanapis.com/images/weapons/17f69d58854l0i1pom1ferfthsgsd.png,"Piercing sword of superior quality, featuring intricate ornamentation. Signature weapon of the sorcerer Rogier. High dexterity is required to wield the blade to its full potential, but mastery is a sight to behold, characterized by a flowing style which excels in successive attacks.","[{'name': 'Phy', 'amount': 93}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 110}]","[{'name': 'Phy', 'amount': 49}, {'name': 'Mag', 'amount': 33}, {'name': 'Fire', 'amount': 33}, {'name': 'Ligt', 'amount': 33}, {'name': 'Holy', 'amount': 33}, {'name': 'Boost', 'amount': 22}]","[{'name': 'Str', 'scaling': 'E'}, {'name': 'Dex', 'scaling': 'C'}]","[{'name': 'Str', 'amount': 8}, {'name': 'Dex', 'amount': 17}]",Thrusting Sword,3.5
17f697b4c08l0i1pomqr1pxcel70uf,Antspur Rapier,https://eldenring.fanapis.com/images/weapons/17f697b4c08l0i1pomqr1pxcel70uf.png,"Spur of a giant ant which has been fashioned into a rapier. The blade drips with scarlet rot.  Scarlet rot is an old legend, of which Maleigh Marais of the Shaded Castle was a private believer. And indeed, he eventually found his own personal goddess.","[{'name': 'Phy', 'amount': 98}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 47}, {'name': 'Mag', 'amount': 31}, {'name': 'Fire', 'amount': 31}, {'name': 'Ligt', 'amount': 31}, {'name': 'Holy', 'amount': 31}, {'name': 'Boost', 'amount': 21}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 10}, {'name': 'Dex', 'amount': 20}]",Thrusting Sword,3.0
